epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
116,373.925,0.28373,0.29763,0.88935,0.94297,0.95903,0.98925,0.9445,0.31843,0.30869,0.89508,0.000241,0.000241,0.000241
117,377.15,0.2926,0.30567,0.90136,0.93244,0.96887,0.99257,0.95918,0.31445,0.31602,0.89654,0.0002344,0.0002344,0.0002344
118,380.371,0.27854,0.29555,0.88299,0.9425,0.95569,0.99123,0.95082,0.3248,0.33208,0.88871,0.0002278,0.0002278,0.0002278
119,383.559,0.30143,0.29316,0.89999,0.94446,0.92692,0.99219,0.95303,0.31685,0.3263,0.88863,0.0002212,0.0002212,0.0002212
120,386.835,0.29215,0.27957,0.89109,0.93245,0.92684,0.99117,0.95334,0.30712,0.34796,0.88608,0.0002146,0.0002146,0.0002146
121,389.993,0.27338,0.29078,0.88107,0.92593,0.93766,0.99034,0.95005,0.3091,0.35737,0.88753,0.000208,0.000208,0.000208
122,393.198,0.25742,0.26247,0.88336,0.94881,0.9063,0.99,0.94854,0.3255,0.37396,0.89416,0.0002014,0.0002014,0.0002014
123,396.28,0.28503,0.28464,0.88327,0.91911,0.92527,0.98216,0.94845,0.3286,0.38847,0.89766,0.0001948,0.0001948,0.0001948
124,399.434,0.24494,0.24883,0.87643,0.9171,0.92493,0.98727,0.95298,0.32927,0.408,0.88843,0.0001882,0.0001882,0.0001882
125,402.662,0.24819,0.25164,0.8804,0.9023,0.93002,0.98047,0.94368,0.33412,0.43462,0.8965,0.0001816,0.0001816,0.0001816
126,405.787,0.26102,0.26739,0.88003,0.92035,0.92349,0.98173,0.94648,0.32448,0.39524,0.88974,0.000175,0.000175,0.000175
127,409.025,0.27181,0.25658,0.88055,0.93213,0.92205,0.97482,0.94421,0.31881,0.37972,0.89074,0.0001684,0.0001684,0.0001684
128,412.34,0.25901,0.25597,0.87697,0.94411,0.92496,0.97442,0.94153,0.31536,0.36039,0.88249,0.0001618,0.0001618,0.0001618
129,415.47,0.25654,0.24593,0.87601,0.95307,0.94417,0.98109,0.94358,0.31953,0.31797,0.88539,0.0001552,0.0001552,0.0001552
130,418.671,0.25843,0.24522,0.88029,0.96076,0.95226,0.98564,0.95164,0.30922,0.30441,0.88114,0.0001486,0.0001486,0.0001486
131,421.857,0.25637,0.24972,0.88621,0.95409,0.95686,0.98582,0.95519,0.30387,0.30467,0.87688,0.000142,0.000142,0.000142
132,425.05,0.25228,0.27657,0.8901,0.94694,0.95143,0.98856,0.95341,0.30646,0.30436,0.88671,0.0001354,0.0001354,0.0001354
133,428.275,0.26297,0.25092,0.88143,0.9513,0.95747,0.98833,0.95434,0.30795,0.31385,0.89008,0.0001288,0.0001288,0.0001288
134,431.441,0.27247,0.26449,0.88641,0.95295,0.95817,0.98875,0.95674,0.3095,0.31349,0.88769,0.0001222,0.0001222,0.0001222
135,434.6,0.25546,0.23894,0.87824,0.95252,0.95811,0.98881,0.95295,0.30818,0.30303,0.88981,0.0001156,0.0001156,0.0001156
136,437.757,0.25986,0.25824,0.87552,0.94738,0.95804,0.98835,0.95198,0.30258,0.31138,0.87913,0.000109,0.000109,0.000109
137,440.959,0.23406,0.24303,0.87961,0.96046,0.94177,0.98811,0.94878,0.30518,0.31223,0.87878,0.0001024,0.0001024,0.0001024
138,444.232,0.25438,0.24815,0.87898,0.96427,0.94987,0.98817,0.95273,0.30584,0.29572,0.88368,9.58e-05,9.58e-05,9.58e-05
